,Biomedical_4,Biomedical_17,Biomedical_22,Biomedical_32,Biomedical_46,Biomedical_57,Biomedical_66,Biomedical_79,Biomedical_89,Biomedical_94,Biomedical_103,Biomedical_114,Biomedical_122,Biomedical_132,Biomedical_147
54,0.9999990950308142,0.14955401783928643,0.0,0.0,0.8280822312735132,0.014971003687710467,0.27187220315312216,0.07616353856651685,0.0,0.12013468838274423,0.0,0.37805834448297165,1.0,0.9919523743767372,0.06547655892147518
55,0.9999990950308142,0.3401911542585916,0.0,0.0,0.936934946671599,7.338727297897288e-05,0.23970612822958978,0.5497565535809025,0.10531408631097462,0.3530276999191826,0.27968279145690766,0.3718879238879114,1.0,0.5169168057575695,0.06547655892147518
56,0.9999990950308142,0.2948605865289198,0.0,0.0,0.936684873625651,0.009790529372422063,0.30034619432123294,0.4232609526135526,0.02911896751673537,0.24514576113262476,0.1692980752647139,0.42182841578341235,1.0,0.6224626234797633,0.06547655892147518
57,0.9999990950308142,0.1596212341982511,0.0,0.0,0.7945598098926565,0.004655088156461666,0.1938624270975737,0.15771086931948042,0.0,0.14670491367629512,0.07960293931916547,0.30950511218071314,1.0,0.9911238432680886,0.06547655892147518
58,0.9999990950308142,0.4560465200439601,0.0,0.0,1.0,0.016682261462174698,0.4200448479007052,0.584996670712418,0.4530115313032032,0.3324050450182468,0.33236618995302575,0.555216599612716,1.0,0.1065420277456881,0.1250451147080138
59,0.9999990950308142,0.1883934166442866,0.0,0.0,0.8041195971102958,0.0006304633905920852,0.177131996420036,0.24532187651354695,0.0,0.20648792058678467,0.13314461249305706,0.29791625359663654,1.0,0.9930445727603798,0.06547655892147518
60,0.9999990950308142,0.09418004232211664,0.0,0.0,0.729831382094122,0.001787980832578612,0.14362687726821208,0.034091574798406896,0.0,0.12013468838274423,0.03866717547507269,0.25413993745794494,1.0,0.9846813162385842,0.06547655892147518
61,0.9999990950308142,0.3135684096445666,0.0,0.0,1.0,0.15206843696783803,0.5911504076634834,0.2492394620003284,0.05891904079432067,0.055418976451405116,0.27630808801661144,0.7017465251378158,1.0,0.3360516402943258,0.07615838857405145
62,0.9512113012551923,0.22507766356012426,0.0,0.0,0.8150178581956258,0.008336127053384237,0.15205208650924004,0.3586265677974143,0.0,0.2904784193471835,0.20628129409352206,0.2766374876599394,1.0,0.9678590554071759,0.06547655892147518
63,0.9512113012551923,0.19486649105464351,0.0,0.0,0.7878486526828756,0.008336127053384237,0.14046047778750356,0.29353672653883633,0.0,0.2660554873267593,0.17807705731292126,0.2602120018505537,1.0,0.9928829081538143,0.06547655892147518
64,0.9999990950308142,0.3934385481723588,0.0,0.0,1.0,0.013816822030859348,0.3753675855896614,0.5512087335423043,0.27264637510816797,0.30724666368477055,0.2633008809537713,0.5010020363376729,1.0,0.24405413454825567,0.01253212786198661
65,0.9999990950308142,0.35602194959820654,0.0,0.0,1.0,0.038308156495023844,0.5158959253321793,0.40925319170178165,0.13163712772742409,0.12013468838274423,0.2906495591157055,0.6371556427057427,1.0,0.2588373043004229,0.07179118960938043
66,0.9999990950308142,0.21284958125484504,0.0,0.0,0.9896893457868846,0.09469793631652598,0.5015613167186286,0.058286873200761403,0.0,0.0356023083812788,0.2426493255346223,0.608442396831369,1.0,0.7234491143810772,0.06547655892147518
67,0.9902933005131175,0.09993219318846294,0.0,0.0,0.7193529327543213,0.002393425834655138,0.12112818041444968,0.07210816100385241,0.0,0.1571198601935462,0.07077710525136448,0.2295727437789702,1.0,0.9846899768425074,0.06547655892147518
68,0.9999990950308142,0.1963045287712301,0.0,0.0,0.8813759718674302,0.018395187129206632,0.31773508266372924,0.15959540286029947,0.0,0.12013468838274423,0.034792717159110816,0.4306091787673418,1.0,0.9259321095258464,0.06547655892147518
69,0.9999990950308142,0.3243622636046939,0.0,0.0,1.0,0.048430596488418985,0.5113442568132419,0.33246587583366266,0.07900931209883914,0.1111020584925531,0.26458897198520837,0.6267533033893339,1.0,0.35876166835949397,0.032852078038207756
70,0.9999990950308142,0.5308911453065687,0.0,0.0,1.0,0.009235121147376655,0.39807478584143907,0.6530321270063393,0.615630881387389,0.4655219174831339,0.43054629454846194,0.49754291634987124,1.0,0.09905325164780018,0.19955889957251732
71,0.9999990950308142,0.7136800242276023,0.0,0.0,1.0,0.08456882475286003,0.7226142588786058,0.695019930344868,0.7502111166898573,0.38699670934277625,0.7027735037569888,0.6850957047482107,1.0,0.04001992901191651,0.6712097217315287
72,0.9999990950308142,0.375447839229288,0.0,0.0,1.0,0.10770583045204893,0.5918319777334107,0.39965807762726996,0.20185782687074438,0.09576534300371717,0.3583704188570552,0.7073632367412976,1.0,0.13618703440232452,0.15687919542977294
73,0.20785106017140118,0.0869889013963251,0.0,0.0,0.37961962982710623,0.10912187124202956,0.0012672482468994955,0.1946655489281509,0.0,0.31072104653617044,0.20539653783945647,0.06652704249144067,1.0,0.9755414922316789,0.06547655892147518
74,0.9999990950308142,0.21860363680690867,0.0,0.0,0.8681156218558659,0.009790529372422063,0.2654513803515053,0.2589715430484723,0.0,0.17206451831624212,0.09822627760025314,0.3812832830363653,1.0,0.8979042300795284,0.06547655892147518
75,0.9999990950308142,0.26392563345085246,0.0,0.0,0.9199176702521268,0.012657636696305118,0.3100214404437582,0.3394421153641465,0.0,0.19710041589795355,0.12101740858084553,0.4253270864134697,1.0,0.7133667279805348,0.06547655892147518
76,0.9807250613116624,0.26032863447366866,0.0,0.0,0.854082377689338,0.003545939598938553,0.18360789559093993,0.417447282154441,0.0,0.30339772114605423,0.22452777917353037,0.3087885169914243,1.0,0.8207627875019787,0.06547655892147518
77,0.9999990950308142,0.48771001540890746,0.0,0.0,1.0,0.028714438445590844,0.5302339762188105,0.5759576755549431,0.5421961981250542,0.27409457714125113,0.39817154900924956,0.6365504137985946,1.0,0.09600568135617359,0.24681721091590236
78,0.9999990950308142,0.7439035771902457,0.0,0.0,1.0,0.4298842982925784,0.8990041995731581,0.737776728981139,0.7735524284421414,0.2333266258897843,0.8543309599503505,0.8278683192590292,1.0,0.015536882865813085,0.8502963048316304
79,0.9999990950308142,0.27111963140522,0.0,0.0,0.9705639406329181,0.02412940177697274,0.3953607993941599,0.28636823818391693,0.0,0.12013468838274423,0.14490514842584004,0.510801228359684,1.0,0.6189067238523136,0.06547655892147518
