,with_overlap,500 characters,1000 characters,1500 characters
210,Overlap,0.019230769,0.019607843,0.065217391
211,Overlap,0.25,0.018518519,0.023529412
212,Overlap,0.173913043,0.130434783,0.107142857
213,Overlap,0.238095238,0.129032258,0.025641026
214,Overlap,0.454545455,0.105263158,0.0625
215,Overlap,0.666666667,0.275862069,0.107142857
216,Overlap,0.533333333,0.214285714,0.114285714
217,Overlap,0.25,0.185185185,0.056603774
218,Overlap,0.272727273,0.217391304,0.172413793
219,Overlap,0.1875,0.142857143,0
220,Overlap,0,0.235294118,0.130434783
221,Overlap,0.15,0.166666667,0
222,Overlap,0.375,0.16,0.09375
223,Overlap,0.214285714,0.166666667,0.129032258
224,Overlap,0.642857143,0.55,0.461538462
225,Overlap,0.166666667,0.090909091,0.15625
226,Overlap,0.214285714,0.227272727,0.166666667
227,Overlap,0.181818182,0.1,0
228,Overlap,0.153846154,0.058823529,0.074074074
229,Overlap,0.25,0.014705882,0
230,Overlap,0.157894737,0.069767442,0
231,Overlap,0,0.133333333,0.075471698
232,No Overlap,0.272727273,0.357142857,0.166666667
233,No Overlap,0.5,0.3,0.125
234,No Overlap,0.166666667,0.166666667,0.15
235,No Overlap,0.166666667,0.304347826,0
236,No Overlap,0.357142857,0.352941176,0.142857143
237,No Overlap,0.357142857,0.384615385,0.208333333
238,No Overlap,0.375,0.107142857,0.024390244
239,No Overlap,0.142857143,0.115384615,0.115384615
240,No Overlap,0.4,0.466666667,0.25
241,No Overlap,0.363636364,0.176470588,0.181818182
242,No Overlap,0.5,0.142857143,0.130434783
243,No Overlap,0.333333333,0.090909091,0.085714286
244,No Overlap,0.333333333,0.263157895,0.1
245,No Overlap,0.230769231,0.1875,0.071428571
246,No Overlap,0.75,0.25,0.173913043
247,No Overlap,0.133333333,0.111111111,0.046153846
248,No Overlap,0.272727273,0.272727273,0.176470588
249,No Overlap,0.375,0.272727273,0.081081081
250,No Overlap,0.136363636,0.047619048,0.057692308
251,No Overlap,0.8,0.6,0.19047619
252,No Overlap,0.333333333,0.25,0.571428571
253,No Overlap,0.2,0.12,0.181818182
254,No Overlap,0.166666667,0.05,0.043478261
255,No Overlap,0.5,0.176470588,0.285714286
256,No Overlap,0.125,0.071428571,0.010309278
257,No Overlap,0.555555556,0.069767442,0.04109589
258,No Overlap,1,0.545454545,0.266666667
259,No Overlap,0.428571429,0.136363636,0.166666667
260,No Overlap,0.375,0.272727273,0.047619048
261,No Overlap,0.214285714,0.176470588,0.157894737
262,No Overlap,0.444444444,0.666666667,0.269230769
263,No Overlap,0.428571429,0.12195122,0.193548387
264,No Overlap,0.428571429,0.166666667,0.166666667
265,No Overlap,0.25,0.25,0.230769231
266,No Overlap,0.266666667,0.285714286,0.111111111
267,No Overlap,0.5,0.027777778,0
268,No Overlap,0.3,0.214285714,0.2
269,No Overlap,0.428571429,0.176470588,0.166666667
270,No Overlap,0.214285714,0.333333333,0.037037037
271,No Overlap,0.166666667,0.166666667,0.090909091
272,No Overlap,0.428571429,0.5,0.130434783
273,No Overlap,0.428571429,0.25,0.2
274,No Overlap,0.428571429,0.230769231,0.0625
275,No Overlap,0.214285714,0.272727273,0.166666667
276,No Overlap,0.2,0.214285714,0.0125
277,No Overlap,0.6,0.411764706,0.1875
278,No Overlap,0.333333333,0.214285714,0.015384615
279,No Overlap,0.136363636,0.2,0.056603774
280,No Overlap,0.428571429,0.157894737,0.038461538
281,No Overlap,0.272727273,0.235294118,0.142857143
282,No Overlap,0.142857143,0.103448276,0.078947368
283,No Overlap,0.136363636,0,0.136363636
284,No Overlap,0.555555556,0.296296296,0.421052632
285,No Overlap,0.285714286,0.103448276,0
286,No Overlap,0.272727273,0.166666667,0.117647059
287,No Overlap,0.6,0.125,0.107142857
288,No Overlap,0.230769231,0.235294118,0.125
289,No Overlap,0.428571429,0.166666667,0.2
290,No Overlap,0.272727273,0.176470588,0.115384615
291,No Overlap,0.25,0.363636364,0.137931034
