,embed,gemma,llama2,llama3,llama3-70b,mistral,vicuna
225,qa-cos,0.6625897592418047,0.6142350166091987,0.6384491067626769,0.6193689619886205,0.6732824939265643,0.6161632487736024
226,qa-cos,0.6819913394321481,0.9548239786175406,0.9225590516171054,0.8958267467568221,0.8765085961379929,0.9129712382594356
227,qa-cos,0.8830179028085323,0.6186111561568779,0.5377810328639487,0.8508232451814239,0.6471565551672371,0.6874194781045335
228,qa-cos,0.8769382060302413,0.8524015851805713,0.9112513441745784,0.8777689578784779,0.9036557423611384,0.8798661224338945
229,qa-cos,0.7588259446066207,0.8608728984380749,0.8641239591439872,0.8297708938032323,0.8255285334680826,0.7495739445024207
230,qa-cos,0.9116475419132796,0.8994075079517994,0.9788554138931894,0.9851619775134726,0.8996376730119642,0.7097991179358767
231,qa-cos,0.7890964168848009,0.6430904080056097,0.794035549906059,0.7143289061483142,0.8146738287154881,0.8110495729503846
232,mini-l6,0.7808123523141983,0.8677863187089607,0.8872792881908276,0.8378573830039486,0.8303416448324216,0.5883543100401395
233,mini-l6,0.4514520398492337,0.4207540695270892,0.4585505909514343,0.3407243042002161,0.4371512500805026,0.5053676930695141
234,mini-l6,0.572621960032686,0.7072933106735011,0.7416937058834197,0.6283739241783249,0.6698611405774344,0.6138801531927944
235,mini-l6,0.5531251815300349,0.7917749229120591,0.6290834333061697,0.7643810647520184,0.6391798057062956,0.6413567161401713
236,mini-l6,0.8770180310461545,0.7945595178794644,0.815555979765406,0.7062909881835184,0.7689601000221129,0.8118993760367856
237,mini-l6,0.8323568342879439,0.8440519039309616,0.8788710391961777,0.8714918838519392,0.7918438042495884,0.9130153241797369
238,mini-l6,0.5196290233721317,0.4908616584585532,0.5803987514469429,0.5547039946726235,0.551511482688592,0.5501736884989918
239,mini-l6,0.7464762709651754,0.792920281460185,0.7989737026426671,0.7823569685795997,0.795355590257592,0.741698608290885
240,mini-l6,0.7826273925232161,0.6707229639527028,0.7758582857733882,0.7182527527448028,0.7980848662271991,0.8437085178982129
241,mini-l6,0.580758401722628,0.5729157350012388,0.5611257076786702,0.5949647156536332,0.6598218739213808,0.686792426244696
242,mini-l6,0.6017812279227239,0.576416274737281,0.6211215428814661,0.6646639781821382,0.665460318804352,0.6365202042200158
243,mini-l6,0.8771586702537466,0.9026776187922542,0.885562932142597,0.8820743660727433,0.9437912990091852,0.8294080593672357
244,mini-l6,0.7932612727034891,0.7702320041570454,0.8297591263629336,0.766492063868967,0.797006314164867,0.8175981679341784
245,mini-l6,0.9295620439282776,0.9150057068989128,0.9257150979312933,0.9497028148460472,0.7898019109835068,0.0255917591544018
246,mini-l6,0.9025065970373994,0.9319737409601528,0.939393231611953,0.8992067513053308,0.8957275983413364,0.8884093241659279
247,mini-l6,0.8012449140479811,0.9268088799216831,0.8951019685156771,0.8961033759358481,0.6176276618132008,0.6114100954208033
248,mini-l6,0.4337964449697704,0.1123003016624029,0.1939024184077455,0.3746084379901788,0.3181975436873768,0.3383752773076266
249,mini-l6,0.3232498540658564,0.6968930849144845,0.8443382231837844,0.8257343281287859,0.6024754214224711,0.5430356567704822
250,mini-l6,0.5797480499742218,0.3450185550105009,0.4953883352834356,0.636814666042797,0.6458561334762762,0.6006905233894708
251,mini-l6,0.8444261881270345,0.896683353348224,0.8861859067598744,0.8512083288177797,0.9079858980691972,0.7812804807766679
252,mini-l6,0.8454585588468629,0.8985712088364223,0.8638454320296332,0.8743580521727929,0.9260509736315286,0.88825634149583
253,mini-l6,0.725040219775551,0.7715557174695222,0.6529832327429048,0.775666970840839,0.6886928987251913,0.6839293476644124
254,mini-l6,0.4800483548586095,0.5810161232093038,0.3440174976467577,0.3596527301848691,0.5830371586625029,0.4665334892909191
255,mini-l6,0.5666315291589065,0.4598504992718779,0.5625508091050984,0.7137214113147192,0.537180468920407,-0.0693667910740148
256,mini-l6,0.8756128880743084,0.7489954921270203,0.8999386618699242,0.8979840046116144,0.8832955621776301,0.864885477326754
257,mini-l6,0.7705906178452303,0.94972086591674,0.7692514240031179,0.81593439226354,0.8990558891394498,0.8701853670817851
258,mini-l6,0.7607170181317627,0.8614310038569553,0.8726859649401606,0.7829211458826302,0.8788433739684423,0.8973027726710439
259,mini-l6,0.8248077398102363,0.7485674385980624,0.891854652052843,0.8779243811895562,0.8798255721713002,0.7925126719941922
260,mini-l6,0.8888623016409171,0.8702198043611735,0.9018017010155288,0.8636091887591989,0.6684345490394499,0.8693923379554332
261,mini-l6,0.8972646323455487,0.8658301140411054,0.8677015111577061,0.8781524726145638,0.8860413643328623,0.847871582844078
262,mini-l6,0.8081113611850309,0.7990081561646627,0.8544215488008595,0.8065058957496628,0.8177654021341948,0.8258949830197133
263,mini-l6,0.822375475940769,0.8837063272018968,0.8831628783899009,0.8872658094430457,0.8995381690700784,0.8825419397337914
264,mini-l6,0.7706993897242314,0.7743128252687921,0.7508396284518326,0.7620985560681219,0.7229792790450071,0.7675310864353082
265,mini-l6,0.8935579510956143,0.8757373861877595,0.8701078582475504,0.8568693865387143,0.8492685112656748,0.8704130342954657
266,mini-l6,0.7082685941332638,0.7953140717109473,0.787056075404359,0.7988992614359404,0.8344244701993168,0.8888880809191761
267,mini-l6,0.6827867125919709,0.8223094165543138,0.7026702656588986,0.6556816173656135,0.6664513743301543,0.6522224202371715
268,mini-l6,0.6213933737151959,0.6446456083364265,0.6613588421211056,0.3734733547397869,0.7503744710814988,0.8088140679097551
269,mini-l6,0.6375701049743878,0.8297210521941452,0.7377023408317798,0.6584629742748113,0.7098861028578107,0.8188923629467212
270,mini-l6,0.4311530276138697,0.7676358854660752,0.8516541291033453,0.6910863151405011,0.5734556217340309,0.8522593718712242
271,mini-l6,0.6465319620984673,0.6269651502848205,0.5038526998853405,0.6018968391994647,0.6020889412643359,0.5941874982752955
272,mini-l6,0.4970955037263006,0.5888194262517279,0.8473405660364792,0.8917325914060161,0.6765313691879336,0.8649217325969409
273,mini-l6,0.8495265098724206,0.6606339613962828,0.6726834983131433,0.6606339613962828,0.8729145130395822,0.7178922731627734
274,mini-l6,0.6703780781821368,0.6866874587007903,0.4785390441133775,0.6383639305976211,0.6694554943112732,0.7252768113031562
275,mini-l6,0.5743046050522256,0.7588202905801992,0.711243524466839,0.688327083233214,0.7768368433962456,0.7777287096930966
276,mini-l6,0.4799758211593956,0.2713444116965307,0.3140979449137093,0.375802297410561,0.4546420851670292,0.2750229544904765
277,mini-l6,0.6439092579209781,0.7674682826729793,0.6782511250523231,0.6386008421895017,0.7613005845351986,0.9065837176326326
278,mini-l6,0.7581994627742994,0.8051192409597496,0.7355936302419772,0.6709942157735539,0.7431869937077213,0.7590125021123109
279,mini-l6,0.7302654058630506,0.6418575806104984,0.913544218033722,0.8877920312013583,0.7956943802739339,0.7695069047290344
280,mini-l6,0.6706022383065631,0.6429507666275341,0.4910376200217178,0.8397418610713916,0.6959228014176545,0.9160526563718928
281,mini-l6,0.8293886009035195,0.8936225441890975,0.9264328655089084,0.9327733527695704,0.8115913638803789,0.6951450710044677
282,mini-l6,0.5223403005951894,0.7768155689487855,0.8374156087709742,0.6919791789918677,0.6936328582618372,0.6892671028503486
283,mini-l6,0.9183390616392658,0.7635542654988242,0.8690892528342397,0.8982354337836223,0.6426264902793447,0.9247344932188544
284,mini-l6,0.7607420688977262,0.6739587914868472,0.7056692348884424,0.6862300315018415,0.6715914227750992,0.6335374034289959
285,mini-l6,0.6786556770316132,0.8737536873125914,0.9340732520729956,0.9504744150597556,0.8429400741484744,0.9219961604669225
286,mini-l6,0.936556244327555,0.916124503330453,0.9256620829008836,0.9018213447462295,0.8976895120720394,0.9353738171714624
287,mini-l6,0.94257706914833,0.9563623735060308,0.876234593895858,0.9476537628945092,0.9397976001696804,0.8729552282177167
288,mini-l6,0.6789820200502759,0.6609300438442458,0.4777770038551896,0.4706574382063646,0.606645987422116,0.6547569282418406
289,mini-l6,0.7631609364793182,0.8999942786853216,0.8774538351362418,0.8691826916608973,0.7975065178395085,0.8547094157330857
290,mini-l6,0.763853202443657,0.8703811760979284,0.8588010551514434,0.8869526026486764,0.8171186834333823,0.8733537534117811
291,mini-l6,0.7737210147134506,0.9318906401258688,0.9255126488982364,0.8791127683385458,0.7796579183872396,0.7961523166201623
292,mini-l6,0.5771133686745056,0.5249216785054416,0.5461692179449651,0.633186326207235,0.5918474927834854,0.6790082547938286
293,mini-l6,0.9072528455475276,0.8819547725136098,0.8023907722775616,0.8161669992550744,0.8421000370596294,0.8081843726162221
294,mini-l6,0.6511438411054141,0.6207350042816799,0.6969977862471939,0.6586207180221225,0.693756147972523,0.6788740338618541
295,mini-l6,0.7789295516758927,0.6648326031426526,0.7299944816718966,0.6564567506628602,0.7307244669739668,0.689815272038674
296,mini-l6,0.3899355931108087,0.4809491657676761,0.3893842274724289,0.314731491488561,0.4073095723486023,0.3928582036320509
297,mini-l6,0.8382028942296464,0.8944629128684882,0.90000766475432,0.9068919846608638,0.8150529250569173,0.8190680630191606
298,mini-l6,0.9007355207200672,0.9171957501675178,0.920703619989851,0.9192446487054092,0.8134128669922196,0.887418436056836
299,mini-l6,0.8127289074158344,0.7607993871065539,0.924959133931021,0.8873683557710972,0.9209527601438704,0.6016312066603913
300,mini-l6,0.8401793158219086,0.854060066752295,0.8636422458041515,0.8950835750147372,0.8867278953286575,0.8594662591982869
301,mini-l6,0.8060483701871521,0.8738890343526032,0.9063650662982488,0.869656822133783,0.9061241648370764,0.8574375119536722
302,mini-l6,0.8940817323249011,0.8381258911794346,0.7346921575342615,0.8317244313964658,0.7323327757735629,0.9055075425601172
303,mini-l6,0.7713749282558966,0.8605057643471188,0.8303122457255283,0.8620567290599885,0.6816936294643163,0.5431936551192064
304,mini-l6,0.8196801889500223,0.6532024543532082,0.8806190467293845,0.8666293117680632,0.7465247686274499,0.683147974824314
305,mini-l6,0.8117778399183847,0.9004913407735703,0.8809515629796967,0.8603794254147601,0.913493961191654,0.8926324251103095
306,mini-l6,0.8647477309982203,0.6786700841968409,0.9217269587675628,0.8678376730792505,0.8520272410778174,0.8578718390075939
307,mini-l6,0.7730787110668571,0.7009292162057552,0.8508962927622153,0.7783357461137121,0.615426462537591,0.4338043994479954
308,mini-l6,0.8224315277675033,0.8036422835111797,0.6453129545885894,0.7157231634829219,0.6992899434881912,0.8385721024478155
309,mini-l6,0.6910704090772432,0.6426814772016446,0.5581071670038156,0.664442429554418,0.6030577401486459,0.7169633956276849
310,mini-l6,0.7442514316617906,0.8615024414576937,0.7616775247713559,0.8574370078328397,0.7072511328586786,0.6644080146643163
311,mini-l6,0.847793764049441,0.8239022274778018,0.7754539086167307,0.8326724011449629,0.7857752687507356,0.8034012767549812
312,mini-l6,0.7958428303445636,0.8951616923784911,0.893152118416739,0.8825088396121377,0.8343332310463519,0.8303169903196816
313,mini-l6,0.8849069452248275,0.8713553817808244,0.8827807090733275,0.8722360607984444,0.8573111598669473,0.8607657206047425
314,mini-l6,0.3724624786997442,0.3301367392279953,0.3399699272157971,0.3893689426296609,0.419595439502699,0.3235214566133459
315,mini-l6,0.7556941341128366,0.7138086541929747,0.7252473094707408,0.4810371928021478,0.6500837452686439,0.823968853735668
316,mini-l6,0.6146497012715,0.5797158891031208,0.6506782730226404,0.6491618634059851,0.6478800511050342,0.6193367488360757
317,mini-l6,0.3336854745028953,0.7027146487085968,0.5729432016148697,0.5460597968552372,0.5095271006559424,0.5504431325276522
318,mini-l6,0.8397025943416994,0.8139224539839803,0.8149399576759861,0.8220648334069823,0.8266888577547853,0.745742392833425
319,mini-l6,0.7916250528450411,0.8355458550374579,0.7861141540339047,0.7748337386462003,0.7646152048218827,0.7444908233453691
320,mini-l6,0.8368619481872256,0.6872172924864046,0.7558946932729232,0.8767829022240983,0.7769545001789082,0.8459968774721938
321,mini-l6,0.8033482769111097,0.7934970720546344,0.9133902165845856,0.8780516193232202,0.9207565147064256,0.9079900308996708
322,mini-l6,0.4781183867993085,0.4764472688718034,0.4644784422207879,0.4436659706656469,0.4584581639956694,0.4755622146311304
323,mini-l6,0.7722189357076948,0.7593854885144979,0.8298260161030804,0.8057436120733414,0.8472579298049464,0.8498890319910453
324,mini-l6,0.7697863858020814,0.7196881834919636,0.7247906922474088,0.7285154229173478,0.6975199008154199,0.6706559431881436
325,mini-l6,0.809696502224132,0.9296365122263276,0.9361742407064472,0.902643884236627,0.953616690579824,0.8937724240942544
326,mini-l6,0.2850074137823685,0.2966037806717995,0.3205849843775724,0.2653652208524673,0.3405280679017834,0.2991306326671284
327,mini-l6,0.934585781969608,0.8444206019371199,0.7930215671960291,0.8533527926936562,0.7384020849553763,0.7872157596732537
328,mini-l6,0.7522199766816939,0.6740568465448474,0.8588142562344947,0.8561665684798707,0.7875755484071452,0.928123523099148
329,mini-l6,0.8286194230069932,0.8702798201735247,0.898568861038614,0.9064472545637944,0.7881062041534291,0.8010730954363517
330,mini-l6,0.8166046420443085,0.8588709450473182,0.8488762789173777,0.8605758569424442,0.8952448801683266,0.8583538582257711
331,mini-l6,0.7237563687111855,0.8604710772474053,0.7700783578651085,0.7712345629708428,0.7191421903076927,0.797860195913255
332,mini-l6,0.7582908651695404,0.7431509068412439,0.8389327743287807,0.7413307329756447,0.689501829435458,0.7586218164495675
333,mini-l6,0.5449302971055754,0.5368077696968202,0.6622529339988299,0.6999584511504864,0.5615169096977534,0.7600499200404492
334,mini-l6,0.5446404937579915,0.7553958831254459,0.8155134407431153,0.6460899456055085,0.6002778064319307,0.7958182334271635
335,mini-l6,0.8090444640994988,0.8597437260443307,0.9027002769575444,0.9074966272891536,0.8035409403599008,0.9198126410405748
336,mini-l6,0.8055918589166724,0.8257385176453643,0.8760736075014048,0.8405821103553874,0.5770162092404952,0.8282451706551504
337,mini-l6,0.7780288874727244,0.6896497091251476,0.7747673583580874,0.7363427612421746,0.7111078009623539,0.6488869656156098
338,mini-l6,0.7567291509771041,0.878267832445845,0.894626872356926,0.7888552217061762,0.6760102224752926,0.9076865780694148
339,mini-l6,0.7749007750456219,0.6927044223644172,0.8603420402991575,0.8308856778515887,0.7947172827575377,0.8301024935483838
340,mini-l6,0.5581224158087931,0.8645788026938277,0.5847415184866785,0.6141456663389645,0.6179495040030201,0.5637700832468285
341,mini-l6,0.5285833287022247,0.6645536829713728,0.6575760172177179,0.5816761309539807,0.675830153443171,0.6590453839958363
342,mini-l6,0.8910920014458845,0.8201467567471034,0.9111259803633572,0.9294066756345576,0.871842387667628,0.9171020222064266
343,mini-l6,0.8940645451525053,0.917990725016495,0.8505434679097994,0.9080822321421224,0.9154221410892258,0.924627811562664
344,mini-l6,0.8924764374636496,0.845204438124424,0.9412756479433848,0.6871465951108382,0.6857692639040891,0.8700750085875764
345,mini-l6,-0.0056646412441538,-0.0627357087535301,-0.0438968992957492,-0.0649336990863779,0.0063953061577509,-0.0304618534428085
346,mini-l6,0.9095199230393608,0.8863699700884007,0.8845459726841038,0.9480244210997832,0.8952579396622189,0.8797410579987759
347,mini-l6,0.908201675489183,0.9399885608343468,0.9508542102125792,0.9121720928588524,0.8398923011552875,0.9198107216527742
348,mini-l6,0.6550117770465933,0.6747148459775054,0.8552813945079791,0.7755521611329832,0.6918047477523571,0.921462305681128
349,mini-l6,0.8953049256106947,0.905416088078393,0.895808577010569,0.9491572641474672,0.9031178778439508,0.9139805364132204
350,mini-l6,0.5822354311521032,0.7267128195320427,0.8292265192591011,0.5278840125253411,0.5649443906060807,0.7437759941100377
351,mini-l6,0.910560641457237,0.9387667996077068,0.9327576028955218,0.9527814570986148,0.9125692913897216,0.9197836402983414
352,mini-l6,0.9312229943118168,0.9278347498479458,0.9188811388721888,0.9117582769800046,0.8765266749808532,0.7450457978396384
353,mini-l6,0.8091035349795033,0.5313720624268549,0.8080109117354008,0.7631844924649505,0.7759397362099415,0.8408190115284759
354,mini-l6,0.6893368049356929,0.7622726050150461,0.8296210452101931,0.7456651359292028,0.819807608180825,0.7918475730777501
355,mini-l6,0.1929378239913156,0.3059668027908356,0.3166497694344962,0.2885327941495818,0.2414517441226633,0.251414823584972
356,mini-l6,0.8960030606553087,0.8892394713479912,0.8941270138967985,0.8787263354071725,0.7769849834516142,0.9334371101940172
357,mini-l6,0.7741145733373569,0.8524442555073878,0.8740523118740309,0.7386312952989391,0.7607896147788514,0.8291515796507898
358,mini-l6,0.7673092906013934,0.8044185624723996,0.8268817958950458,0.8717442340329475,0.8210248592641005,0.7386035721842699
359,mini-l6,0.6549484211290395,0.835902235455106,0.8965322587974702,0.7616292217828251,0.7406064607688427,0.847242181532259
360,mini-l6,0.5789901443545457,0.4640849319268327,0.8246761261332581,0.8419449061686837,0.7535939202759853,0.1928318887117209
361,mini-l6,0.7316334488579932,0.8498069884960979,0.8639938116073869,0.8961633852262503,0.8447362543948657,0.8937864904089875
362,mini-l6,0.7854352443990723,0.8938767061486833,0.8052683307813762,0.7616591587684765,0.8014289738625933,0.8280734377935237
363,mini-l6,0.6077974609068393,0.6754498599009469,0.6293071135043571,0.7068235570583548,0.727852461073467,0.7222215651577419
364,mini-l6,0.3892921711100471,0.8842017718014672,0.8398486827497951,0.8292006148664113,0.7468902902499307,0.8829527871606779
365,mini-l6,0.6512259238540046,0.8272222132716036,0.8547649811790519,0.7902359994575704,0.7204847814200247,0.8865220136124782
366,mini-l6,0.75112431352713,0.8883966054682128,0.8007144608316321,0.8579756486206956,0.6313434834909637,0.8841867964765524
367,mini-l6,0.7302281301135619,0.8296809942387545,0.7539524561920192,0.8844216410534622,0.7878321463145395,0.8730928182072746
368,mini-l6,0.5022487583046931,0.5447385661176806,0.7378960835859099,0.7909394616100532,0.4140968093660676,0.586326182432898
369,mini-l6,0.470124866923377,0.6428727003776962,0.7983675493356625,0.7801465492686168,0.6564941255256778,0.601202553417004
370,mini-l6,0.7091476839601037,0.5696655853348127,0.6820392848610807,0.8676045288442438,0.8241435107754667,0.8835495829449495
371,mini-l6,0.0844476601168233,0.1536270556096903,0.2536868249513433,0.4077564046003119,0.4450900702835239,0.0792182294967744
372,mini-l6,0.654274097492688,0.7162706601298665,0.6443076872638054,0.6498157554161486,0.6645907721209438,0.6478584253583444
373,mini-l6,0.1616329507513638,0.1691628793256246,0.1477096402069726,0.1490511602194611,0.1928493845775238,0.1434927242611251
374,mini-l6,0.1830894101028098,0.1110379590986734,0.0880780126569232,0.0611214578760789,0.0721945111419508,0.0238131197166902
375,mini-l6,0.9102735924227487,0.9431921951816304,0.9507134370174188,0.8346018552903401,0.8922044989354201,0.9635459709577034
376,mini-l6,0.6786955060616726,0.764577304579208,0.7803315767818603,0.6774732253400768,0.7412150085722662,0.731295429401287
377,mini-l6,0.841114080416161,0.7830941014571939,0.740563593849781,0.8139741624900273,0.8503781774687957,0.7827367611083064
378,mini-l6,0.9157042641501124,0.8536234332229498,0.9707446367907896,0.9758791462367196,0.9499808660664226,0.8276675916500548
379,mini-l6,0.8886343079139569,0.8629293812013994,0.8951811907693922,0.9341505732382605,0.9184294927537,0.9451330914641176
380,mini-l6,0.8647557520031537,0.8627021612137117,0.8900622197603425,0.8476874028202378,0.8534818277508729,0.8606636276497546
381,mini-l6,0.8593068169817982,0.89789186440603,0.8604564398298845,0.863899648784229,0.9072134617364936,0.8644392801617206
382,mini-l6,0.7499318843832061,0.8292764411175376,0.862694564926701,0.6973586898194988,0.6799262841042548,0.8240489187209492
383,mini-l6,0.8735687087963576,0.9283443358747268,0.8860300144949164,0.8826379985906705,0.8821359025311812,0.8864374455472074
384,mini-l6,0.5886038966154772,0.6001847165604614,0.6541801736323627,0.4954307237785971,0.5656996021209576,0.6556908418390148
385,mini-l6,0.8613551559039905,0.8592508338185467,0.7979792662431648,0.7831808868207933,0.7636745644338485,0.8613567454395337
386,mini-l6,0.8459785779319665,0.928488605679392,0.9273509130249578,0.9361186411107344,0.7255852834344863,0.9215490963708786
387,mini-l6,0.7743433848775524,0.8482821363691553,0.8690982521902826,0.89504392181514,0.7763631699015978,0.8846560003218846
388,mini-l6,0.8009345756091387,0.855238668863914,0.8033095674761062,0.8489939189929457,0.8116928218958401,0.8812547896720075
389,mini-l6,0.3979212746337555,0.8362472186495344,0.8420006796623376,0.8256086346037779,0.7274711719786424,0.5451740216533325
390,mini-l6,0.916204985617097,0.929748552292016,0.959827906372389,0.9261476533390668,0.8893149550031607,0.8710259841322905
391,mini-l6,0.6842138572824559,0.7086393688575188,0.5086493822338579,0.7413012564748848,0.7177814968961743,0.6852467863897125
392,mini-l6,0.8867701087439182,0.8721108816356755,0.9105484700943074,0.9045621663238772,0.7907008450640833,0.9225331871354936
393,mini-l6,0.7523388926265956,0.732948105404079,0.7038044315065735,0.8003880276198723,0.7998993180907417,0.7706558008827611
394,mini-l6,0.8283768970553775,0.7763459052390607,0.8720098354143739,0.8735258011297472,0.6921133650204252,0.9170332727321951
395,mini-l6,0.9137978545454438,0.9129040121520612,0.9272332888334144,0.9437931542495888,0.9138559480098708,0.8391344967238754
396,mini-l6,0.6648853757717221,0.8179728041573977,0.9106306115970622,0.9351469843877906,0.7801205122662238,0.8140789892562037
397,mini-l6,0.6359469793104504,0.7151729088033395,0.5716252818346269,0.6922815546391017,0.7911716566030009,0.7204067457152292
398,mini-l6,0.6940858290361888,0.6631018925942759,0.5652226393738453,0.5824054261387742,0.6415494926586295,0.3944393777952573
399,mini-l6,0.8353165959934213,0.784593465017406,0.8340053632500819,0.8270998208963654,0.8544412687726107,0.8491092416047343
400,mini-l6,0.6058197403839483,0.7068225449670884,0.709820598695688,0.6008051097065065,0.593614698231218,0.697091043951276
401,mini-l6,0.6722676504232096,0.638170194908726,0.7007812061556542,0.6832559084387444,0.6713400132876965,0.7374153128939651
402,mini-l6,0.7614654042348316,0.9141732818860698,0.8544924511817499,0.7780400683174049,0.8489771289823038,0.8871241869303581
403,mini-l6,0.6897150977314497,0.7742452084423622,0.8338920403043515,0.8401036458646463,0.7473969700874743,0.7811973698004286
404,mini-l6,0.87352988705144,0.9593486593433046,0.9275713947941862,0.9264162268969718,0.9461911220133854,0.870321958444111
405,mini-l6,0.9091454412357758,0.9670122024196468,0.8567745383017984,0.8567745383017984,0.886321511870867,0.8750533462892133
406,mini-l6,0.7293456747402925,0.9245481715752906,0.7668959442454761,0.9300646078021696,0.8638703852038272,0.7878975774721371
407,mini-l6,0.6143415179442877,0.4993049893431471,0.5934047802224649,0.6488489942021975,0.6946279773896196,0.6645039761092828
408,mini-l6,0.8231132227033515,0.5958381759110682,0.9363842755245873,0.7554744268705754,0.9295132932304392,0.8220879025175172
409,mini-l6,0.7412350865096433,0.7679844031813667,0.8892196981797832,0.8822162006351393,0.7962720089614637,0.7492100677123106
410,mini-l6,0.5542218214212151,0.8319870821496466,0.8773039851292259,0.8272641664173066,0.7771941867711086,0.9473520430548802
411,mini-l6,0.7902424721440661,0.6957051607747919,0.6974640384389768,0.6855320958221746,0.7270216719079866,0.7556240916729016
412,mini-l6,0.8578235237557532,0.8634918764231632,0.8219843343345647,0.8097269906801832,0.8341448327944614,0.7556746210963119
413,mini-l6,0.9251590923821218,0.9327666790414144,0.9264787034311104,0.9155786171894416,0.9374377896618842,0.9298703274951072
414,mini-l6,0.8137925128706747,0.8476249981551307,0.815894714628857,0.958428006580098,0.8830871737639883,0.9553828008866968
415,mini-l6,0.8887110515149031,0.774267087616811,0.543893933050676,0.6628204390491019,0.8478863590575971,0.8496264045434678
416,mini-l6,0.9350869293856005,0.8712308151912025,0.8682367420460544,0.8909674525310186,0.9170355147373076,0.9465281994224586
417,mini-l6,0.8667485693621328,0.8996182088375815,0.9008916989738426,0.8685142192119464,0.9007831635284888,0.1875633210168789
418,mini-l6,0.7631474886539966,0.8738203909142155,0.8592638119127008,0.8113791270502964,0.6156518577040893,0.8647126318246817
419,mini-l6,0.847425729834618,0.9453676943538718,0.9639290542045456,0.9831140300838151,0.966795436831404,0.9080374096627936
420,mini-l6,0.6868429421919842,0.7884392067281076,0.8503651567028598,0.8608896964263061,0.7855068982130152,0.7361322721282919
421,mini-l6,0.8656131926301194,0.7776387070539466,0.8133509712307025,0.7994862815123596,0.8040688630508073,0.8137068979866249
422,mini-l6,0.4617817116379866,0.6541012256397779,0.7831682617642419,0.7467908230083309,0.8246472951960322,0.7677134504695906
423,mini-l6,0.6354495345285622,0.7525043153620592,0.7806482751790345,0.7662211674394519,0.8156691354386069,0.8622663019071708
424,mini-l6,0.5088867080574639,0.4787488128915518,0.8374104443470691,0.885049861907369,0.5474211209955184,0.9220781025392816
425,mini-l6,0.9544269293286872,0.9174184042927516,0.9107373655158514,0.9161352492572208,0.9163105335217798,0.8152325164186872
426,mini-l6,0.6047208322072798,0.6791842438799272,0.6046562830101397,0.5897106006134316,0.6828866463752034,0.6615549433614949
427,mini-l6,0.8939974699015781,0.935934924229351,0.9002540514757555,0.917128606582136,0.905994155007646,0.9379283876889504
428,mini-l6,0.741611719100663,0.7614368873918711,0.5572003765735869,0.6988447401962803,0.6878275444542212,0.6988723040268972
429,mini-l6,0.7659230004066218,0.8333787832027633,0.8384593993928137,0.7152659598472688,0.8001991258440098,0.8382398339186532
430,mini-l6,0.6527685036897428,0.7407097786742393,0.6383832429908662,0.6014686239195048,0.7158586428989437,0.7054756886215983
431,mini-l6,0.7911097295988943,0.8874756146000851,0.8806595893142122,0.7932713497732395,0.9008139991518797,0.9396974933359572
432,mini-l6,0.3350126684113442,0.8982070670299821,0.9088442837526036,0.9070806376782836,0.8621969876974767,0.8984373760604456
433,mini-l6,0.6027114983118894,0.6356242073602255,0.6222565794174514,0.6457600627177462,0.6225271211018654,0.6207442672619292
434,mini-l6,0.7652574169972949,0.8489955983592031,0.8553131918834314,0.8487836572099068,0.8105219530462693,0.9290203809012748
435,mini-l6,0.6351545006020625,0.6466019020729432,0.7511426892840718,0.5991031159720318,0.627338077055928,0.6501072973663468
436,mini-l6,0.8452433068526964,0.7774458039175617,0.8987039387064182,0.8881085236902584,0.8410720861221709,0.8995766874581975
437,mini-l6,0.6729527000030291,0.6746719834136767,0.6058999824809146,0.5249077028570787,0.6237883669504977,0.5938741750202965
438,mini-l6,0.9402458442576213,0.923568857814426,0.811727777021334,0.9379501160838092,0.912894154503227,0.5361775085047037
439,mini-l6,0.8869542167593985,0.7485208943179377,0.8282394368337025,0.8303758975676652,0.7377211684606803,0.7552559096813322
440,mini-l6,0.4330947897589566,0.2989795453520031,0.3381924789296283,0.5303346105876117,0.4970967498771879,0.4339216555759917
441,mini-l6,0.7629492975512141,0.8093036478389926,0.9531317334883836,0.8488704303566148,0.9026431332358572,0.8948590649488506
442,mini-l6,0.8555806447675376,0.687443109287879,0.5325559858883726,0.4445434033299474,0.6777638384893436,0.5747825754216442
443,mini-l6,0.9056550638633606,0.8639442978570404,0.936841494120703,0.8351424569384764,0.8388590986094118,0.7612851317697709
444,mini-l6,0.9040823468448984,0.9383726600288594,0.905547942507362,0.8849396981907063,0.8231027082963885,0.8703055650724494
445,mini-l6,0.7519332440230095,0.7292643235502094,0.7274028465186156,0.930374174214393,0.7931673973557392,0.8834419805412063
446,mini-l6,0.7613265277972002,0.6688497075184878,0.8072830858186198,0.7827274287847702,0.8145981093290524,0.7848276088671431
447,mini-l6,0.6886044648021952,0.7502233146974329,0.7574715103391261,0.7911221208331457,0.8632313306153107,0.8438055157813751
448,mini-l6,0.8741214329595403,0.9248649579649272,0.908394204821636,0.9072187251802104,0.8619613161702644,0.9073561154723602
449,mini-l6,0.8408483468181097,0.8248491261282084,0.770651672117844,0.891235873080031,0.8348593053238622,0.8722882319592686
450,mini-l6,0.8345590841333763,0.823271322183412,0.7935207766131098,0.8043025892414188,0.7755870879985693,0.839039736600864
451,mini-l6,0.7841565834116087,0.8192702558047035,0.8061437028099442,0.7538825278199484,0.7494434743840863,0.5957122801153256
